,symbol,dividends
31,ONTX,[]
32,NGD,[]
33,CTRM,[]
34,DPW,[]
35,TRVN,[]
36,ABEV,"[{'ticker': 'ABEV', 'exDate': '2021-01-14', 'paymentDate': '2021-01-14', 'amount': 0.015}, {'ticker': 'ABEV', 'exDate': '2020-12-18', 'paymentDate': '2020-12-18', 'amount': 0.069}, {'ticker': 'ABEV', 'exDate': '2019-12-20', 'paymentDate': '2020-01-07', 'recordDate': '2019-12-23', 'amount': 0.099}, {'ticker': 'ABEV', 'exDate': '2018-12-19', 'paymentDate': '2019-01-07', 'recordDate': '2018-12-20', 'declaredDate': '2018-12-05', 'amount': 0.083}, {'ticker': 'ABEV', 'exDate': '2018-06-18', 'paymentDate': '2018-08-06', 'recordDate': '2018-06-19', 'declaredDate': '2018-05-25', 'amount': 0.043}, {'ticker': 'ABEV', 'exDate': '2018-02-01', 'paymentDate': '2018-02-01', 'amount': 0.022}, {'ticker': 'ABEV', 'exDate': '2017-12-19', 'paymentDate': '2017-12-19', 'amount': 0.079}, {'ticker': 'ABEV', 'exDate': '2017-06-26', 'paymentDate': '2017-07-24', 'recordDate': '2017-06-28', 'declaredDate': '2017-07-17', 'amount': 0.049}, {'ticker': 'ABEV', 'exDate': '2015-09-09', 'paymentDate': '2015-10-08', 'recordDate': '2015-09-11', 'declaredDate': '2015-09-29', 'amount': 0.036}, {'ticker': 'ABEV', 'exDate': '2015-01-02', 'paymentDate': '2015-01-21', 'recordDate': '2015-01-06', 'declaredDate': '2014-12-30', 'amount': 0.041}, {'ticker': 'ABEV', 'exDate': '2014-10-28', 'paymentDate': '2014-10-28', 'amount': 0.086}, {'ticker': 'ABEV', 'exDate': '2014-07-29', 'paymentDate': '2014-09-05', 'recordDate': '2014-07-31', 'declaredDate': '2014-08-28', 'amount': 0.027}, {'ticker': 'ABEV', 'exDate': '2014-04-03', 'paymentDate': '2014-05-02', 'recordDate': '2014-04-07', 'declaredDate': '2014-04-28', 'amount': 0.058}, {'ticker': 'ABEV', 'exDate': '2014-01-15', 'paymentDate': '2014-01-31', 'recordDate': '2014-01-17', 'declaredDate': '2014-01-24', 'amount': 0.042}, {'ticker': 'ABEV', 'exDate': '2013-09-16', 'paymentDate': '2013-10-04', 'recordDate': '2013-09-18', 'declaredDate': '2013-09-27', 'amount': 0.059}]"
37,INPX,[]
38,NYMT,"[{'ticker': 'NYMT', 'exDate': '2021-03-24', 'paymentDate': '2021-04-26', 'recordDate': '2021-03-25', 'amount': 0.1}, {'ticker': 'NYMT', 'exDate': '2020-12-16', 'paymentDate': '2021-01-25', 'recordDate': '2020-12-17', 'amount': 0.1}, {'ticker': 'NYMT', 'exDate': '2020-09-23', 'paymentDate': '2020-10-26', 'recordDate': '2020-09-24', 'amount': 0.075}, {'ticker': 'NYMT', 'exDate': '2020-06-30', 'paymentDate': '2020-07-27', 'recordDate': '2020-07-01', 'amount': 0.05}, {'ticker': 'NYMT', 'exDate': '2019-12-19', 'paymentDate': '2020-01-27', 'recordDate': '2019-12-20', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2019-09-18', 'paymentDate': '2019-10-25', 'recordDate': '2019-09-19', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2019-06-21', 'paymentDate': '2019-07-25', 'recordDate': '2019-06-24', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2019-03-28', 'paymentDate': '2019-04-25', 'recordDate': '2019-03-29', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2018-12-13', 'paymentDate': '2019-01-25', 'recordDate': '2018-12-14', 'declaredDate': '2018-12-04', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2018-09-26', 'paymentDate': '2018-10-26', 'recordDate': '2018-09-27', 'declaredDate': '2018-09-17', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2018-06-27', 'paymentDate': '2018-07-26', 'recordDate': '2018-06-28', 'declaredDate': '2018-06-18', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2018-03-28', 'paymentDate': '2018-04-26', 'recordDate': '2018-03-29', 'declaredDate': '2018-03-19', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2017-12-15', 'paymentDate': '2018-01-25', 'recordDate': '2017-12-18', 'declaredDate': '2017-12-07', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2017-09-22', 'paymentDate': '2017-10-25', 'recordDate': '2017-09-25', 'declaredDate': '2017-09-14', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2017-06-22', 'paymentDate': '2017-07-25', 'recordDate': '2017-06-26', 'declaredDate': '2017-06-14', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2017-03-23', 'paymentDate': '2017-04-25', 'recordDate': '2017-03-27', 'declaredDate': '2017-03-16', 'amount': 0.2}, {'ticker': 'NYMT', 'exDate': '2016-12-22', 'paymentDate': '2017-01-26', 'recordDate': '2016-12-27', 'declaredDate': '2016-12-15', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2016-09-22', 'paymentDate': '2016-10-28', 'recordDate': '2016-09-26', 'declaredDate': '2016-09-15', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2016-06-23', 'paymentDate': '2016-07-25', 'recordDate': '2016-06-27', 'declaredDate': '2016-06-16', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2016-03-23', 'paymentDate': '2016-04-25', 'recordDate': '2016-03-28', 'declaredDate': '2016-03-18', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2015-12-23', 'paymentDate': '2016-01-25', 'recordDate': '2015-12-28', 'declaredDate': '2015-12-16', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2015-09-24', 'paymentDate': '2015-10-26', 'recordDate': '2015-09-28', 'declaredDate': '2015-09-18', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2015-06-25', 'paymentDate': '2015-07-27', 'recordDate': '2015-06-29', 'declaredDate': '2015-06-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2015-03-26', 'paymentDate': '2015-04-27', 'recordDate': '2015-03-30', 'declaredDate': '2015-03-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2014-12-18', 'paymentDate': '2015-01-26', 'recordDate': '2014-12-22', 'declaredDate': '2014-12-12', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2014-09-25', 'paymentDate': '2014-10-27', 'recordDate': '2014-09-29', 'declaredDate': '2014-09-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2014-06-26', 'paymentDate': '2014-07-25', 'recordDate': '2014-06-30', 'declaredDate': '2014-06-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2014-03-20', 'paymentDate': '2014-04-25', 'recordDate': '2014-03-24', 'declaredDate': '2014-03-13', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2013-12-18', 'paymentDate': '2014-01-27', 'recordDate': '2013-12-20', 'declaredDate': '2013-12-10', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2013-09-19', 'paymentDate': '2013-10-25', 'recordDate': '2013-09-23', 'declaredDate': '2013-09-12', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2013-06-26', 'paymentDate': '2013-07-25', 'recordDate': '2013-06-28', 'declaredDate': '2013-06-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2013-03-26', 'paymentDate': '2013-04-25', 'recordDate': '2013-03-28', 'declaredDate': '2013-03-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2012-12-20', 'paymentDate': '2013-01-25', 'recordDate': '2012-12-24', 'declaredDate': '2012-12-14', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2012-09-26', 'paymentDate': '2012-10-25', 'recordDate': '2012-09-28', 'declaredDate': '2012-09-18', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2012-06-21', 'paymentDate': '2012-07-25', 'recordDate': '2012-06-25', 'declaredDate': '2012-06-15', 'amount': 0.27}, {'ticker': 'NYMT', 'exDate': '2012-03-27', 'paymentDate': '2012-04-25', 'recordDate': '2012-03-29', 'declaredDate': '2012-03-19', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2011-12-22', 'paymentDate': '2012-01-25', 'recordDate': '2011-12-27', 'declaredDate': '2011-12-15', 'amount': 0.35}, {'ticker': 'NYMT', 'exDate': '2011-09-28', 'paymentDate': '2011-10-25', 'recordDate': '2011-09-30', 'declaredDate': '2011-09-20', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2011-06-08', 'paymentDate': '2011-06-27', 'recordDate': '2011-06-10', 'declaredDate': '2011-05-31', 'amount': 0.22}, {'ticker': 'NYMT', 'exDate': '2011-03-29', 'paymentDate': '2011-04-26', 'recordDate': '2011-03-31', 'declaredDate': '2011-03-18', 'amount': 0.18}, {'ticker': 'NYMT', 'exDate': '2010-12-28', 'paymentDate': '2011-01-25', 'recordDate': '2010-12-30', 'declaredDate': '2010-12-20', 'amount': 0.18}, {'ticker': 'NYMT', 'exDate': '2010-10-12', 'paymentDate': '2010-10-25', 'recordDate': '2010-10-14', 'declaredDate': '2010-10-04', 'amount': 0.18}, {'ticker': 'NYMT', 'exDate': '2010-07-01', 'paymentDate': '2010-07-26', 'recordDate': '2010-07-06', 'declaredDate': '2010-06-16', 'amount': 0.18}, {'ticker': 'NYMT', 'exDate': '2010-03-30', 'paymentDate': '2010-04-26', 'recordDate': '2010-04-01', 'declaredDate': '2010-03-16', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2010-01-05', 'paymentDate': '2010-01-26', 'recordDate': '2010-01-07', 'declaredDate': '2009-12-21', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2009-10-08', 'paymentDate': '2009-10-26', 'recordDate': '2009-10-13', 'declaredDate': '2009-09-28', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2009-06-24', 'paymentDate': '2009-07-27', 'recordDate': '2009-06-26', 'declaredDate': '2009-06-14', 'amount': 0.23}, {'ticker': 'NYMT', 'exDate': '2009-04-02', 'paymentDate': '2009-04-27', 'recordDate': '2009-04-06', 'declaredDate': '2009-03-25', 'amount': 0.18}, {'ticker': 'NYMT', 'exDate': '2009-01-05', 'paymentDate': '2009-01-26', 'recordDate': '2009-01-07', 'declaredDate': '2008-12-23', 'amount': 0.1}, {'ticker': 'NYMT', 'exDate': '2008-10-08', 'paymentDate': '2008-10-27', 'recordDate': '2008-10-10', 'declaredDate': '2008-09-26', 'amount': 0.16}, {'ticker': 'NYMT', 'exDate': '2008-07-08', 'paymentDate': '2008-07-25', 'recordDate': '2008-07-10', 'amount': 0.16}, {'ticker': 'NYMT', 'exDate': '2008-04-28', 'paymentDate': '2008-05-15', 'recordDate': '2008-04-30', 'amount': 0.06}, {'ticker': 'NYMT', 'exDate': '2007-04-04', 'paymentDate': '2007-04-26', 'recordDate': '2007-04-09', 'declaredDate': '2007-03-14', 'amount': 0.05}, {'ticker': 'NYMT', 'exDate': '2006-10-04', 'paymentDate': '2006-10-26', 'recordDate': '2006-10-06', 'declaredDate': '2006-09-18', 'amount': 0.14}, {'ticker': 'NYMT', 'exDate': '2006-07-03', 'paymentDate': '2006-07-26', 'recordDate': '2006-07-06', 'declaredDate': '2006-06-15', 'amount': 0.14}, {'ticker': 'NYMT', 'exDate': '2006-04-04', 'paymentDate': '2006-04-26', 'recordDate': '2006-04-06', 'declaredDate': '2006-03-07', 'amount': 0.14}, {'ticker': 'NYMT', 'exDate': '2006-01-04', 'paymentDate': '2006-01-26', 'recordDate': '2006-01-06', 'declaredDate': '2005-12-09', 'amount': 0.21}, {'ticker': 'NYMT', 'exDate': '2005-10-04', 'paymentDate': '2005-10-26', 'recordDate': '2005-10-06', 'declaredDate': '2005-09-26', 'amount': 0.21}, {'ticker': 'NYMT', 'exDate': '2005-06-10', 'paymentDate': '2005-07-26', 'recordDate': '2005-06-14', 'declaredDate': '2005-06-02', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2005-04-04', 'paymentDate': '2005-04-26', 'recordDate': '2005-04-06', 'declaredDate': '2005-03-11', 'amount': 0.25}, {'ticker': 'NYMT', 'exDate': '2005-01-04', 'paymentDate': '2005-01-26', 'recordDate': '2005-01-06', 'declaredDate': '2004-12-16', 'amount': 0.24}, {'ticker': 'NYMT', 'exDate': '2004-10-04', 'paymentDate': '2004-10-26', 'recordDate': '2004-10-06', 'declaredDate': '2004-09-16', 'amount': 0.16}]"
39,CRBP,[]
40,SENS,[]
41,WTI,"[{'ticker': 'WTI', 'exDate': '2014-11-14', 'paymentDate': '2014-12-03', 'recordDate': '2014-11-18', 'declaredDate': '2014-11-06', 'amount': 0.1}, {'ticker': 'WTI', 'exDate': '2014-08-20', 'paymentDate': '2014-09-12', 'recordDate': '2014-08-22', 'declaredDate': '2014-08-07', 'amount': 0.1}, {'ticker': 'WTI', 'exDate': '2014-05-21', 'paymentDate': '2014-06-04', 'recordDate': '2014-05-23', 'declaredDate': '2014-05-07', 'amount': 0.1}, {'ticker': 'WTI', 'exDate': '2014-03-14', 'paymentDate': '2014-03-31', 'recordDate': '2014-03-18', 'declaredDate': '2014-03-07', 'amount': 0.1}, {'ticker': 'WTI', 'exDate': '2013-11-14', 'paymentDate': '2013-12-03', 'recordDate': '2013-11-18', 'declaredDate': '2013-11-07', 'amount': 0.1}, {'ticker': 'WTI', 'exDate': '2013-08-20', 'paymentDate': '2013-09-12', 'recordDate': '2013-08-22', 'declaredDate': '2013-08-08', 'amount': 0.09}]"
42,MARK,[]
43,TTNP,[]
44,GSAT,[]
45,TRXC,[]
46,CEI,[]
47,BIOL,"[{'ticker': 'BIOL', 'exDate': '2005-06-24', 'paymentDate': '2005-07-12', 'recordDate': '2005-06-28', 'amount': 0.01}, {'ticker': 'BIOL', 'exDate': '2005-04-21', 'paymentDate': '2005-05-09', 'recordDate': '2005-04-25', 'amount': 0.01}, {'ticker': 'BIOL', 'exDate': '2005-02-08', 'paymentDate': '2005-02-24', 'recordDate': '2005-02-10', 'amount': 0.01}, {'ticker': 'BIOL', 'exDate': '2004-12-13', 'paymentDate': '2004-12-29', 'recordDate': '2004-12-15', 'amount': 0.01}, {'ticker': 'BIOL', 'exDate': '2004-10-08', 'paymentDate': '2004-10-27', 'recordDate': '2004-10-13', 'amount': 0.01}, {'ticker': 'BIOL', 'exDate': '2004-08-12', 'paymentDate': '2004-08-30', 'recordDate': '2004-08-16', 'declaredDate': '2004-07-27', 'amount': 0.01}]"
48,ADMP,[]
49,LLNW,[]
50,KXIN,[]
51,CDEV,[]
52,SHIP,"[{'ticker': 'SHIP', 'exDate': '2008-07-07', 'paymentDate': '2008-07-15', 'recordDate': '2008-07-09', 'amount': 0.0468}, {'ticker': 'SHIP', 'exDate': '2008-04-07', 'paymentDate': '2008-04-15', 'recordDate': '2008-04-09', 'amount': 0.0668}, {'ticker': 'SHIP', 'exDate': '2008-01-07', 'paymentDate': '2008-01-15', 'recordDate': '2008-01-09', 'amount': 0.0706}]"
53,NXTD,[]
54,NAT,"[{'ticker': 'NAT', 'exDate': '2021-03-11', 'paymentDate': '2021-03-31', 'recordDate': '2021-03-12', 'amount': 0.02}, {'ticker': 'NAT', 'exDate': '2020-12-01', 'paymentDate': '2020-12-15', 'recordDate': '2020-12-02', 'amount': 0.04}, {'ticker': 'NAT', 'exDate': '2020-08-27', 'paymentDate': '2020-09-04', 'recordDate': '2020-08-28', 'amount': 0.2}, {'ticker': 'NAT', 'exDate': '2020-05-22', 'paymentDate': '2020-06-05', 'recordDate': '2020-05-26', 'amount': 0.14}, {'ticker': 'NAT', 'exDate': '2020-02-28', 'paymentDate': '2020-03-16', 'recordDate': '2020-03-02', 'amount': 0.07}, {'ticker': 'NAT', 'exDate': '2019-12-04', 'paymentDate': '2019-12-18', 'recordDate': '2019-12-05', 'amount': 0.02}, {'ticker': 'NAT', 'exDate': '2019-08-29', 'paymentDate': '2019-09-20', 'recordDate': '2019-08-30', 'amount': 0.01}, {'ticker': 'NAT', 'exDate': '2019-05-24', 'paymentDate': '2019-06-12', 'recordDate': '2019-05-28', 'amount': 0.03}, {'ticker': 'NAT', 'exDate': '2019-02-28', 'paymentDate': '2019-03-15', 'recordDate': '2019-03-01', 'amount': 0.04}, {'ticker': 'NAT', 'exDate': '2018-11-20', 'paymentDate': '2018-12-07', 'recordDate': '2018-11-21', 'declaredDate': '2018-11-01', 'amount': 0.01}, {'ticker': 'NAT', 'exDate': '2018-08-21', 'paymentDate': '2018-09-07', 'recordDate': '2018-08-22', 'declaredDate': '2018-07-25', 'amount': 0.02}, {'ticker': 'NAT', 'exDate': '2018-05-23', 'paymentDate': '2018-06-12', 'recordDate': '2018-05-24', 'declaredDate': '2018-04-27', 'amount': 0.01}, {'ticker': 'NAT', 'exDate': '2018-02-20', 'paymentDate': '2018-03-09', 'recordDate': '2018-02-21', 'declaredDate': '2018-01-26', 'amount': 0.03}, {'ticker': 'NAT', 'exDate': '2017-11-10', 'paymentDate': '2017-12-05', 'recordDate': '2017-11-13', 'declaredDate': '2017-10-19', 'amount': 0.03}, {'ticker': 'NAT', 'exDate': '2017-08-10', 'paymentDate': '2017-08-31', 'recordDate': '2017-08-14', 'declaredDate': '2017-08-09', 'amount': 0.149}, {'ticker': 'NAT', 'exDate': '2017-05-18', 'paymentDate': '2017-06-08', 'recordDate': '2017-05-22', 'declaredDate': '2017-04-19', 'amount': 0.2}, {'ticker': 'NAT', 'exDate': '2017-02-08', 'paymentDate': '2017-02-24', 'recordDate': '2017-02-10', 'declaredDate': '2017-01-23', 'amount': 0.2}, {'ticker': 'NAT', 'exDate': '2016-10-25', 'paymentDate': '2016-11-10', 'recordDate': '2016-10-27', 'declaredDate': '2016-10-17', 'amount': 0.26}, {'ticker': 'NAT', 'exDate': '2016-08-15', 'paymentDate': '2016-08-31', 'recordDate': '2016-08-17', 'declaredDate': '2016-07-28', 'amount': 0.25}, {'ticker': 'NAT', 'exDate': '2016-05-10', 'paymentDate': '2016-05-27', 'recordDate': '2016-05-12', 'declaredDate': '2016-04-25', 'amount': 0.43}, {'ticker': 'NAT', 'exDate': '2016-01-25', 'paymentDate': '2016-02-10', 'recordDate': '2016-01-27', 'declaredDate': '2016-01-13', 'amount': 0.43}, {'ticker': 'NAT', 'exDate': '2015-10-27', 'paymentDate': '2015-11-12', 'recordDate': '2015-10-29', 'declaredDate': '2015-10-14', 'amount': 0.38}, {'ticker': 'NAT', 'exDate': '2015-07-27', 'paymentDate': '2015-08-12', 'recordDate': '2015-07-29', 'declaredDate': '2015-07-15', 'amount': 0.4}, {'ticker': 'NAT', 'exDate': '2015-05-05', 'paymentDate': '2015-05-21', 'recordDate': '2015-05-07', 'declaredDate': '2015-04-14', 'amount': 0.38}, {'ticker': 'NAT', 'exDate': '2015-01-20', 'paymentDate': '2015-02-09', 'recordDate': '2015-01-22', 'declaredDate': '2015-01-09', 'amount': 0.22}, {'ticker': 'NAT', 'exDate': '2014-10-20', 'paymentDate': '2014-11-05', 'recordDate': '2014-10-22', 'declaredDate': '2014-10-07', 'amount': 0.14}, {'ticker': 'NAT', 'exDate': '2014-07-23', 'paymentDate': '2014-08-12', 'recordDate': '2014-07-25', 'declaredDate': '2014-07-17', 'amount': 0.12}, {'ticker': 'NAT', 'exDate': '2014-05-13', 'paymentDate': '2014-05-27', 'recordDate': '2014-05-15', 'declaredDate': '2014-05-13', 'amount': 0.23}, {'ticker': 'NAT', 'exDate': '2014-02-18', 'paymentDate': '2014-03-03', 'recordDate': '2014-02-20', 'declaredDate': '2014-02-04', 'amount': 0.12}, {'ticker': 'NAT', 'exDate': '2013-11-26', 'paymentDate': '2013-12-11', 'recordDate': '2013-11-29', 'declaredDate': '2013-10-28', 'amount': 0.16}, {'ticker': 'NAT', 'exDate': '2013-11-18', 'paymentDate': '2013-11-18', 'amount': 0.16}, {'ticker': 'NAT', 'exDate': '2013-07-29', 'paymentDate': '2013-08-13', 'recordDate': '2013-07-31', 'declaredDate': '2013-07-16', 'amount': 0.16}]"
55,OGEN,[]
56,CHEK,[]
57,BORR,[]
58,EXPR,[]
59,PEI,"[{'ticker': 'PEI', 'exDate': '2020-05-29', 'paymentDate': '2020-06-15', 'recordDate': '2020-06-01', 'amount': 0.02}, {'ticker': 'PEI', 'exDate': '2020-02-28', 'paymentDate': '2020-03-16', 'recordDate': '2020-03-02', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2019-11-29', 'paymentDate': '2019-12-16', 'recordDate': '2019-12-02', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2019-08-30', 'paymentDate': '2019-09-17', 'recordDate': '2019-09-03', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2019-05-31', 'paymentDate': '2019-06-17', 'recordDate': '2019-06-03', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2019-02-28', 'paymentDate': '2019-03-15', 'recordDate': '2019-03-01', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2018-11-30', 'paymentDate': '2018-12-17', 'recordDate': '2018-12-03', 'declaredDate': '2018-10-23', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2018-08-31', 'paymentDate': '2018-09-17', 'recordDate': '2018-09-04', 'declaredDate': '2018-07-19', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2018-05-31', 'paymentDate': '2018-06-15', 'recordDate': '2018-06-01', 'declaredDate': '2018-04-23', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2018-02-28', 'paymentDate': '2018-03-15', 'recordDate': '2018-03-01', 'declaredDate': '2018-02-12', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2017-11-30', 'paymentDate': '2017-12-15', 'recordDate': '2017-12-01', 'declaredDate': '2017-10-18', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2017-08-30', 'paymentDate': '2017-09-15', 'recordDate': '2017-09-01', 'declaredDate': '2017-06-02', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2017-05-30', 'paymentDate': '2017-06-15', 'recordDate': '2017-06-01', 'declaredDate': '2017-04-21', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2017-02-27', 'paymentDate': '2017-03-15', 'recordDate': '2017-03-01', 'declaredDate': '2017-04-06', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2016-11-29', 'paymentDate': '2016-12-15', 'recordDate': '2016-12-01', 'declaredDate': '2016-12-19', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2016-08-30', 'paymentDate': '2016-09-15', 'recordDate': '2016-09-01', 'declaredDate': '2016-10-03', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2016-05-27', 'paymentDate': '2016-06-15', 'recordDate': '2016-06-01', 'declaredDate': '2016-05-09', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2016-02-26', 'paymentDate': '2016-03-15', 'recordDate': '2016-03-01', 'declaredDate': '2016-02-11', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2015-11-27', 'paymentDate': '2015-12-15', 'recordDate': '2015-12-01', 'declaredDate': '2015-10-26', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2015-08-28', 'paymentDate': '2015-09-15', 'recordDate': '2015-09-01', 'declaredDate': '2015-07-24', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2015-05-28', 'paymentDate': '2015-06-15', 'recordDate': '2015-06-01', 'declaredDate': '2015-05-22', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2015-02-26', 'paymentDate': '2015-03-16', 'recordDate': '2015-03-02', 'declaredDate': '2015-02-13', 'amount': 0.21}, {'ticker': 'PEI', 'exDate': '2014-11-26', 'paymentDate': '2014-12-15', 'recordDate': '2014-12-01', 'declaredDate': '2014-11-21', 'amount': 0.2}, {'ticker': 'PEI', 'exDate': '2014-08-28', 'paymentDate': '2014-09-16', 'recordDate': '2014-09-02', 'declaredDate': '2014-07-18', 'amount': 0.2}, {'ticker': 'PEI', 'exDate': '2014-05-29', 'paymentDate': '2014-06-16', 'recordDate': '2014-06-02', 'declaredDate': '2014-04-02', 'amount': 0.2}, {'ticker': 'PEI', 'exDate': '2014-02-27', 'paymentDate': '2014-03-17', 'recordDate': '2014-03-03', 'declaredDate': '2014-02-13', 'amount': 0.2}, {'ticker': 'PEI', 'exDate': '2013-11-27', 'paymentDate': '2013-12-16', 'recordDate': '2013-12-02', 'declaredDate': '2013-11-06', 'amount': 0.2}, {'ticker': 'PEI', 'exDate': '2013-08-28', 'paymentDate': '2013-09-16', 'recordDate': '2013-08-30', 'declaredDate': '2013-07-23', 'amount': 0.18}]"
60,QEP,"[{'ticker': 'QEP', 'exDate': '2020-03-05', 'paymentDate': '2020-03-20', 'recordDate': '2020-03-06', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2019-11-14', 'paymentDate': '2019-12-06', 'recordDate': '2019-11-15', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2019-08-19', 'paymentDate': '2019-09-10', 'recordDate': '2019-08-20', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2015-11-13', 'paymentDate': '2015-12-07', 'recordDate': '2015-11-17', 'declaredDate': '2015-10-27', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2015-08-14', 'paymentDate': '2015-09-04', 'recordDate': '2015-08-18', 'declaredDate': '2015-07-28', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2015-05-21', 'paymentDate': '2015-06-05', 'recordDate': '2015-05-26', 'declaredDate': '2015-05-12', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2015-02-20', 'paymentDate': '2015-03-06', 'recordDate': '2015-02-24', 'declaredDate': '2015-02-17', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2014-11-12', 'paymentDate': '2014-12-05', 'recordDate': '2014-11-14', 'declaredDate': '2014-11-05', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2014-08-14', 'paymentDate': '2014-09-05', 'recordDate': '2014-08-18', 'declaredDate': '2014-07-29', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2014-05-21', 'paymentDate': '2014-06-06', 'recordDate': '2014-05-23', 'declaredDate': '2014-05-13', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2014-02-21', 'paymentDate': '2014-03-07', 'recordDate': '2014-02-25', 'declaredDate': '2014-02-14', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2013-11-15', 'paymentDate': '2013-12-06', 'recordDate': '2013-11-19', 'declaredDate': '2013-10-30', 'amount': 0.02}, {'ticker': 'QEP', 'exDate': '2013-08-16', 'paymentDate': '2013-09-06', 'recordDate': '2013-08-20', 'declaredDate': '2013-07-31', 'amount': 0.02}]"
61,ZSAN,[]
62,MTNB,[]
63,DS,"[{'ticker': 'DS', 'exDate': '2016-12-16', 'paymentDate': '2017-01-31', 'recordDate': '2016-12-20', 'declaredDate': '2017-01-06', 'amount': 0.12}]"
64,WTRH,[]
65,RIGL,[]
